mq2,mq3,mq4,mq6,mq7,mq8,mq9,mq135,presence
141,253,388,431,443,462,487,554,0
141,254,388,432,443,461,487,554,0
141,254,387,432,443,461,487,554,0
141,253,387,431,442,462,487,554,0
141,254,388,431,442,461,487,554,0
141,253,387,431,442,461,487,554,0
140,254,387,431,443,462,487,554,0
140,253,387,431,442,461,487,554,0
140,254,387,431,442,461,487,554,0
140,253,387,431,442,461,487,554,0
140,254,387,430,442,461,487,554,0
140,253,387,431,442,461,487,554,0
141,253,388,431,442,461,487,554,0
140,253,387,431,442,461,487,554,0
140,253,387,431,443,461,487,554,0
140,253,387,431,442,461,487,554,0
140,253,387,431,442,461,487,554,0
140,253,387,431,442,461,487,553,0
140,253,387,431,442,461,487,554,0
140,253,387,431,442,461,487,554,0
139,253,387,430,442,461,486,553,0
140,253,387,430,442,461,487,554,0
140,253,387,431,442,461,486,554,0
139,253,387,430,442,461,486,553,0
140,253,387,430,442,461,486,554,0
140,253,387,431,442,461,486,553,0
140,253,387,430,442,461,486,553,0
139,252,387,430,442,461,486,553,0
140,253,387,430,441,461,486,553,0
139,253,387,430,442,461,486,554,0
140,253,387,430,441,461,486,553,0
139,253,387,430,441,461,486,553,0
139,253,387,430,442,461,486,553,0
140,253,387,430,441,461,486,553,0
139,253,387,430,441,461,486,553,0
140,253,387,430,442,461,486,553,0
139,253,386,430,441,461,486,553,0
139,252,387,430,441,461,486,553,0
139,252,387,430,441,461,486,553,0
139,253,386,430,441,461,486,553,0
139,253,386,430,441,461,486,553,0
139,253,386,430,441,460,486,552,0
139,253,387,430,441,461,486,553,0
139,252,386,430,442,461,486,553,0
139,253,386,430,441,461,486,553,0
139,253,386,430,441,461,486,553,0
139,252,387,430,441,461,486,553,0
139,253,386,430,441,460,486,553,0
139,253,386,429,441,461,486,553,0
139,252,386,430,441,460,485,552,0
139,253,386,430,441,461,485,552,0
139,253,386,429,441,461,486,553,0
139,253,386,429,441,461,485,552,0
139,253,386,430,441,461,485,552,0
139,252,386,429,441,461,486,553,0
139,252,386,430,441,461,485,552,0
138,252,386,429,441,461,485,553,0
139,252,386,430,440,461,485,552,0
139,252,386,429,441,461,485,552,0
139,252,386,429,441,461,486,553,0
139,252,386,429,440,461,485,552,0
138,252,386,429,441,460,485,552,0
138,252,386,429,441,460,485,553,0
139,252,386,429,440,460,485,552,0
139,252,386,429,440,460,485,552,0
138,253,386,429,440,460,485,552,0
138,252,386,429,440,460,485,552,0
138,252,386,429,440,460,485,552,0
138,252,386,429,440,460,485,552,0
138,253,385,429,440,461,485,552,0
138,252,386,429,440,460,485,552,0
138,252,385,429,440,460,485,552,0
138,252,386,429,440,460,485,552,0
137,252,386,429,440,460,485,552,0
138,253,385,429,440,460,484,552,0
138,252,385,429,440,460,485,552,0
138,252,385,429,440,460,485,552,0
138,252,385,429,440,461,484,552,0
137,252,385,429,440,460,484,551,0
137,252,386,428,440,460,484,551,0
138,252,385,429,440,460,484,552,0
138,252,385,429,440,460,484,552,0
138,252,385,429,440,460,484,552,0
137,252,385,429,440,460,484,551,0
137,252,385,429,440,461,484,551,0
137,252,385,429,439,460,484,551,0
137,253,385,428,440,460,484,551,0
137,252,385,429,439,460,484,551,0
137,252,386,429,440,460,484,551,0
137,252,385,428,439,460,484,551,0
138,252,385,428,439,460,484,551,0
137,252,385,428,439,460,484,551,0
137,252,385,428,439,460,484,551,0
137,252,385,428,439,460,484,551,0
138,252,385,428,439,460,484,551,0
137,252,385,428,439,460,484,551,0
137,252,385,428,439,460,484,551,0
138,252,385,428,439,460,484,551,0
137,252,385,428,439,460,484,551,0
137,252,385,428,439,460,484,551,0
137,252,385,428,439,460,483,551,0
137,252,385,428,439,460,484,551,0
137,252,385,428,439,460,484,551,0
137,252,385,428,439,460,484,551,0
137,252,385,428,439,460,484,551,0
137,252,385,428,439,460,483,551,0
137,252,385,428,439,460,483,551,0
137,252,385,428,439,460,483,551,0
137,252,385,428,439,460,484,551,0
137,252,385,428,439,460,483,551,0
137,252,385,428,439,460,483,551,0
137,252,384,427,439,460,483,551,0
136,252,384,428,439,460,483,551,0
137,251,385,428,439,460,483,551,0
137,252,384,428,439,460,483,551,0
136,252,385,428,438,460,483,550,0
136,252,385,427,439,460,483,551,0
136,252,384,428,439,460,483,550,0
136,252,385,427,439,460,483,550,0
136,252,385,427,439,460,483,550,0
137,252,384,427,439,459,483,551,0
137,252,384,427,438,460,483,550,0
136,252,385,428,439,460,483,550,0
137,252,384,427,438,460,483,550,0
136,252,384,427,438,460,483,550,0
136,252,384,427,438,459,482,550,0
136,252,385,427,438,460,483,550,0
136,251,384,428,438,459,483,550,0
136,252,384,427,438,459,482,550,0
136,252,384,427,438,459,482,550,0
136,251,384,428,438,459,482,550,0
136,251,384,427,438,459,482,550,0
136,251,384,427,438,459,482,550,0
136,252,384,427,438,459,482,550,0
136,251,384,427,438,460,482,550,0
136,251,385,427,438,459,482,550,0
136,251,384,427,438,459,482,550,0
136,251,384,427,438,459,482,550,0
135,252,384,427,438,459,482,549,0
135,251,384,427,438,460,482,550,0
136,252,384,427,438,459,482,550,0
136,252,384,427,438,459,482,550,0
136,251,384,427,438,459,482,550,0
136,251,384,427,437,459,482,549,0
136,252,384,427,438,459,482,549,0
136,251,384,427,437,460,482,550,0
136,251,384,426,437,459,482,549,0
135,251,384,427,438,459,482,549,0
135,252,384,427,437,459,481,549,0
135,251,384,426,437,459,482,549,0
136,251,384,427,437,459,482,549,0
136,251,384,427,437,459,482,549,0
135,251,384,427,437,459,481,549,0
135,251,384,427,437,459,482,549,0
135,251,384,427,437,459,481,549,0
135,252,384,427,437,459,481,549,0
135,251,384,426,437,459,481,549,0
135,251,384,426,437,459,481,549,0
135,251,384,427,437,459,481,549,0
135,251,384,427,437,459,481,549,0
135,251,383,426,437,459,482,549,0
135,251,384,427,437,459,481,549,0
135,251,384,426,437,459,481,549,0
135,251,384,427,437,459,481,549,0
135,251,384,426,437,459,481,549,0
135,251,383,426,437,459,481,549,0
135,251,384,426,437,459,481,549,0
135,251,383,426,437,459,481,549,0
135,251,383,426,436,459,481,549,0
134,251,383,426,437,459,481,549,0
134,251,384,426,437,459,481,549,0
135,251,383,426,437,459,481,549,0
135,251,384,426,436,459,481,548,0
135,251,383,426,436,459,481,549,0
135,251,383,426,436,459,481,549,0
134,251,383,426,436,459,481,548,0
134,251,383,426,437,458,480,548,0
134,251,383,426,436,458,481,548,0
135,251,383,426,436,459,481,548,0
134,251,383,426,437,459,481,549,0
134,251,383,426,436,458,480,548,0
134,251,383,426,436,459,480,548,0
134,251,383,425,436,459,481,548,0
134,251,383,426,436,459,480,548,0
134,251,383,426,436,459,480,548,0
134,251,383,425,436,459,481,548,0
134,251,383,426,436,459,480,548,0
134,251,383,426,436,459,480,548,0
134,251,383,425,436,459,480,548,0
134,251,383,425,436,458,480,548,0
134,250,383,426,436,458,480,548,0
134,251,383,426,436,459,480,548,0
134,251,383,425,436,458,480,548,0
134,250,383,426,436,459,480,548,0
134,251,383,426,436,459,480,548,0
134,251,383,425,436,459,480,548,0
134,251,383,425,436,459,480,548,0
134,251,383,425,436,458,480,548,0
134,251,383,425,436,459,480,548,0
134,250,383,425,436,459,480,548,0
134,250,383,425,436,459,480,548,0
134,250,383,425,436,459,480,548,0
134,251,383,425,436,459,480,548,0
133,251,383,425,436,459,480,548,0
134,250,383,425,436,458,480,548,0
134,251,383,425,436,458,480,548,0
133,250,383,425,435,458,480,547,0
133,250,383,425,435,458,480,547,0
134,251,383,425,436,458,480,548,0
133,250,382,425,435,458,479,547,0
133,250,383,425,435,458,479,547,0
133,250,382,425,435,458,479,547,0
133,250,383,425,436,458,480,548,0
134,250,383,425,436,458,480,548,0
133,251,383,425,435,458,480,548,0
133,251,382,425,436,459,480,548,0
133,251,382,425,435,458,479,547,0
133,250,382,424,435,458,479,547,0
133,250,383,425,435,458,479,547,0
133,250,382,425,435,458,479,547,0
133,250,382,425,435,458,479,547,0
133,250,382,425,435,458,479,547,0
133,250,383,425,435,458,479,547,0
133,250,382,425,435,458,479,547,0
133,251,382,425,435,458,479,547,0
133,250,383,425,435,458,479,547,0
133,250,382,425,435,458,479,547,0
133,250,382,424,435,458,479,547,0
133,250,382,424,435,458,479,547,0
133,250,382,425,435,458,479,547,0
133,250,382,425,435,458,479,547,0
133,250,382,424,435,458,479,547,0
133,250,382,425,435,458,478,547,0
132,250,382,425,435,458,479,547,0
133,250,382,424,435,458,479,547,0
132,250,382,424,435,458,479,547,0
133,250,382,424,435,458,479,547,0
133,250,382,424,435,458,479,547,0
133,250,382,424,435,458,479,547,0
133,250,382,425,434,458,478,547,0
132,250,382,424,434,458,478,547,0
133,250,382,424,434,458,479,547,0
132,250,382,424,434,458,479,547,0
132,250,382,424,435,458,479,547,0
132,250,382,424,434,458,478,547,0
132,250,382,424,434,458,478,547,0
133,250,382,424,434,458,478,547,0
132,250,382,424,435,458,478,546,0
132,250,382,424,434,458,478,547,0
132,250,381,424,434,458,478,546,0
132,250,381,424,434,458,478,547,0
132,250,382,424,434,458,478,546,0
132,250,382,424,434,458,478,547,0
132,250,382,424,434,458,478,546,0
132,250,382,424,434,458,478,546,0
132,250,382,424,434,458,478,546,0
132,250,382,424,434,458,478,546,0
132,250,382,424,434,458,478,547,0
132,250,382,424,434,458,478,546,0
132,249,381,423,434,458,478,546,0
132,250,381,424,434,458,478,546,0
132,250,382,424,434,458,478,546,0
132,250,381,423,434,458,478,546,0
132,249,382,423,434,458,478,546,0
132,250,382,424,434,458,478,546,0
132,250,381,424,434,458,478,546,0
131,250,381,424,433,457,478,546,0
131,249,381,423,434,458,478,546,0
132,250,382,423,434,458,478,546,0
131,250,381,423,433,458,477,546,0
131,249,381,423,433,458,478,546,0
132,250,381,423,433,458,478,546,0
131,249,381,423,433,458,477,546,0
132,250,381,423,433,458,477,546,0
131,250,381,423,433,458,478,546,0
131,249,381,423,433,457,477,546,0
131,250,381,423,433,457,477,546,0
131,249,381,423,433,458,477,546,0
131,250,381,423,433,458,477,546,0
131,250,381,423,433,457,477,545,0
132,250,381,423,433,457,477,546,0
131,250,381,423,433,457,477,546,0
131,249,381,423,433,458,477,545,0
131,249,381,424,433,457,477,545,0
131,249,381,423,433,457,477,546,0
131,249,381,423,433,457,477,546,0
131,250,381,423,433,457,477,545,0
131,249,381,423,433,458,477,545,0
131,249,381,423,433,458,477,546,0
131,249,381,423,433,458,477,546,0
131,250,381,423,433,457,477,546,0
131,249,381,423,433,457,477,545,0
131,249,381,423,433,457,477,545,0
131,249,381,423,433,457,477,546,0
131,250,381,423,433,457,477,546,0
130,250,381,423,432,457,477,545,0
131,249,381,423,433,457,477,545,0
131,249,380,423,433,457,477,545,0
130,249,381,423,432,457,477,545,0
130,249,381,423,432,457,477,545,0
131,249,381,422,433,457,477,545,0
131,249,381,422,432,457,476,545,0
131,249,381,423,432,457,476,545,0
130,249,381,422,433,457,477,545,0
130,249,380,423,432,457,476,545,0
131,249,381,423,432,457,476,545,0
131,249,380,422,432,457,476,545,0
131,249,381,422,432,457,476,545,0
130,249,380,422,432,457,476,545,0
130,249,380,422,433,457,476,545,0
130,249,380,422,432,457,476,545,0
130,249,380,423,432,457,476,545,0
131,249,380,423,432,457,476,545,0
130,249,380,422,432,457,476,545,0
130,249,380,423,432,457,476,545,0
130,249,380,422,432,457,476,545,0
130,249,381,422,432,457,476,545,0
130,249,380,422,432,457,476,545,0
130,249,380,422,432,457,476,545,0
130,249,380,422,432,457,476,545,0
130,249,380,422,432,457,475,544,0
130,249,380,422,432,457,476,545,0
130,249,380,422,432,457,476,545,0
130,249,380,422,432,457,476,545,0
130,249,380,422,432,457,476,545,0
130,249,380,422,432,457,476,545,0
130,249,380,422,432,457,476,544,0
130,249,380,422,432,457,476,545,0
130,249,380,422,432,457,476,545,0
130,249,380,422,432,457,476,545,0
130,249,380,422,432,457,476,545,0
130,249,380,422,432,457,476,545,0
130,249,380,422,432,457,475,545,0
130,249,380,422,432,457,476,545,0
129,249,380,422,432,457,475,545,0
129,249,380,422,432,457,475,545,0
130,249,380,422,432,457,476,545,0
129,249,380,422,431,457,475,544,0
129,249,380,422,431,457,475,544,0
130,249,380,422,431,457,475,544,0
129,249,380,422,431,457,475,544,0
130,249,380,422,432,457,475,544,0
129,248,380,421,432,457,475,544,0
129,248,380,422,431,457,475,544,0
129,249,380,421,431,457,475,544,0
129,249,380,421,432,457,475,544,0
129,249,380,422,432,457,475,544,0
129,249,380,422,431,457,475,544,0
130,249,380,421,431,457,475,545,0
129,249,380,422,431,457,475,544,0
129,249,380,422,431,457,475,544,0
129,249,380,422,431,457,475,544,0
129,249,380,422,431,457,475,544,0
129,249,380,421,431,457,475,544,0
129,249,380,421,431,457,475,545,0
128,248,379,422,431,457,475,544,0
129,249,380,421,431,456,475,544,0
129,249,379,421,431,457,474,544,0
129,249,380,421,431,457,474,544,0
129,249,379,421,431,457,475,544,0
129,249,379,421,431,457,475,544,0
129,248,379,421,431,457,474,544,0
129,249,379,421,431,457,475,544,0
129,249,380,421,431,457,475,544,0
129,248,380,421,431,456,475,544,0
129,248,379,421,431,456,474,543,0
128,249,379,421,431,457,474,544,0
129,248,379,421,430,456,474,543,0
128,248,379,421,431,456,474,544,0
129,249,380,421,431,456,474,544,0
128,248,379,421,431,456,474,544,0
129,249,379,421,431,456,474,544,0
129,248,379,421,431,456,474,544,0
128,248,379,421,431,457,474,544,0
128,248,379,421,431,456,474,543,0
128,248,379,421,430,456,474,543,0
128,248,379,421,431,456,474,544,0
128,248,379,420,431,456,474,543,0
128,249,379,421,430,456,474,543,0
128,248,379,421,430,456,474,543,0
128,248,379,421,431,456,474,543,0
129,248,379,420,431,456,474,544,0
128,248,379,421,430,456,474,543,0
128,248,379,421,430,456,474,543,0
128,248,379,420,430,456,474,543,0
128,248,379,420,430,456,474,543,0
128,248,379,421,430,456,474,543,0
128,248,379,421,430,457,474,543,0
128,248,379,420,430,457,474,544,0
128,248,379,420,430,456,474,543,0
128,248,379,420,430,456,473,543,0
128,248,379,420,430,456,473,543,0
128,248,379,420,430,456,473,543,0
128,248,379,420,430,456,473,543,0
128,248,379,421,430,456,473,543,0
128,248,379,420,430,456,473,543,0
128,249,379,420,430,456,474,543,0
128,248,379,420,430,456,473,543,0
128,248,379,420,430,456,473,543,0
128,248,379,420,430,456,474,543,0
128,248,378,420,430,456,473,543,0
128,248,378,420,430,456,473,543,0
128,248,379,420,430,456,473,543,0
128,248,378,420,430,456,473,542,0
128,248,378,420,430,456,473,543,0
128,248,379,420,430,456,473,543,0
128,248,378,420,430,457,473,543,0
127,248,378,420,430,456,473,543,0
128,248,379,420,429,456,473,543,0
128,248,379,420,429,456,473,543,0
128,248,379,420,430,456,473,543,0
127,248,378,420,430,456,473,543,0
128,248,378,420,429,456,473,543,0
127,248,378,420,430,456,473,543,0
127,248,378,420,429,456,473,542,0
127,248,378,420,429,456,473,542,0
127,248,378,420,429,456,473,543,0
127,248,378,420,429,456,473,543,0
128,247,378,420,429,456,473,543,0
127,248,378,420,429,456,472,542,0
127,248,378,420,429,456,473,543,0
127,248,379,420,429,456,473,543,0
127,248,378,420,429,456,472,542,0
127,248,378,420,429,456,472,542,0
127,248,378,419,429,456,472,543,0
127,248,379,420,429,456,472,542,0
127,248,378,419,429,456,473,542,0
127,248,378,419,429,456,472,542,0
127,248,378,419,429,456,472,543,0
127,248,378,419,429,456,472,542,0
127,247,378,420,428,456,472,542,0
127,248,378,420,429,456,472,542,0
127,248,378,419,429,456,472,542,0
127,248,378,419,429,455,472,542,0
127,248,378,420,429,456,472,542,0
127,248,378,419,429,456,472,542,0
127,247,378,420,428,456,472,542,0
127,248,378,419,428,456,472,542,0
127,247,378,419,428,456,472,542,0
127,247,378,419,429,456,472,542,0
127,248,378,419,429,455,472,541,0
126,248,378,419,429,456,472,542,0
126,247,378,419,429,456,472,542,0
126,248,378,419,428,455,472,541,0
127,247,378,419,428,456,472,542,0
127,247,378,419,429,456,472,542,0
127,247,378,419,428,455,471,542,0
127,248,378,419,428,456,472,542,0
126,247,378,419,428,455,471,541,0
126,247,378,419,428,456,471,541,0
126,248,378,419,428,455,471,542,0
126,247,377,419,428,456,472,541,0
126,247,378,419,428,456,471,542,0
126,247,378,419,428,456,471,542,0
126,248,377,419,428,456,471,541,0
126,247,378,419,428,456,471,541,0
126,248,378,419,428,456,471,542,0
126,247,378,419,428,456,471,542,0
126,248,377,419,428,455,471,542,0
126,247,377,419,428,456,471,542,0
126,247,377,419,428,455,471,541,0
126,248,378,419,428,456,471,541,0
126,247,378,419,428,456,471,541,0
126,247,377,419,428,455,471,542,0
126,247,378,419,428,456,471,542,0
126,248,377,419,428,456,471,541,0
126,248,377,419,428,456,471,541,0
147,261,390,435,423,452,478,550,0
147,261,389,434,423,452,477,551,0
147,261,389,434,423,452,478,551,0
147,260,389,434,424,452,478,551,0
147,261,390,435,424,452,478,552,0
147,261,390,435,424,452,479,552,0
148,261,390,435,424,453,479,552,0
147,261,391,436,424,452,478,551,0
147,261,390,435,424,452,479,552,0
148,262,391,435,424,452,479,552,0
147,261,391,436,424,453,479,551,0
147,261,391,435,424,453,478,551,0
147,261,390,435,424,452,478,551,0
147,261,390,435,424,453,478,552,0
147,261,391,435,424,453,479,552,0
147,261,390,436,423,452,478,551,0
147,262,391,435,423,452,478,551,0
147,261,390,436,424,452,479,552,0
147,261,391,435,423,452,478,551,0
147,261,390,436,423,452,478,551,0
147,261,391,436,423,452,478,551,0
147,261,390,435,423,452,478,551,0
147,261,390,435,423,452,478,551,0
147,261,390,436,423,452,478,551,0
146,261,390,435,423,452,478,551,0
147,261,390,435,423,452,477,551,0
146,261,390,435,423,452,477,550,0
147,261,390,435,423,452,478,551,0
146,261,390,435,423,452,478,551,0
146,261,390,435,423,452,477,551,0
146,261,390,435,423,452,478,551,0
146,261,390,435,423,452,477,550,0
146,261,390,435,423,452,477,551,0
146,261,390,434,423,453,477,551,0
146,261,390,434,423,452,478,551,0
146,261,389,435,423,452,477,551,0
146,261,389,435,423,452,478,551,0
145,261,390,435,422,452,477,551,0
146,261,390,435,423,452,478,551,0
146,261,390,435,423,452,477,551,0
146,261,390,435,423,452,477,551,0
146,261,389,435,423,452,477,550,0
146,261,390,435,422,452,477,551,0
146,261,390,434,422,452,477,550,0
146,261,389,435,422,452,477,551,0
146,261,390,435,422,452,477,550,0
145,261,390,434,422,452,477,550,0
145,261,390,435,422,452,477,550,0
146,261,390,435,422,452,477,550,0
145,261,390,434,422,452,477,550,0
145,261,390,434,422,452,477,550,0
145,261,390,435,422,452,476,550,0
145,261,390,434,422,452,476,550,0
145,261,389,434,422,452,477,550,0
145,261,389,434,422,452,477,550,0
145,261,390,434,422,452,476,550,0
146,261,389,434,422,451,476,550,0
145,261,389,434,422,452,476,550,0
145,261,390,434,422,452,476,550,0
145,261,390,434,422,452,476,550,0
145,261,390,434,422,452,476,550,0
145,261,389,434,422,452,476,550,0
145,260,389,434,421,452,476,550,0
145,261,390,434,422,452,476,550,0
145,261,390,434,422,452,476,550,0
145,260,389,435,422,451,476,549,0
144,261,389,434,421,452,476,550,0
145,260,389,434,421,452,476,549,0
145,260,389,434,422,451,476,549,0
145,260,389,434,421,452,475,550,0
144,261,389,434,422,452,475,549,0
144,261,389,434,422,452,476,549,0
144,261,389,433,422,452,476,549,0
144,261,389,434,421,452,476,550,0
144,260,389,433,421,451,475,550,0
144,260,389,434,422,451,475,549,0
144,260,389,433,421,452,475,549,0
144,260,389,434,421,452,475,549,0
144,260,389,434,421,451,476,549,0
144,260,389,434,421,452,475,550,0
144,260,388,434,421,451,475,549,0
144,260,389,434,421,452,476,549,0
144,261,389,434,421,451,475,549,0
144,261,389,433,421,452,475,549,0
144,261,389,433,421,451,475,549,0
144,261,388,433,421,452,475,549,0
144,260,389,434,420,452,475,549,0
144,260,389,433,421,451,475,549,0
144,260,389,433,421,452,475,549,0
143,260,389,434,420,452,475,549,0
143,260,388,433,421,451,475,549,0
143,260,389,433,420,451,475,549,0
143,260,388,433,420,451,475,549,0
143,261,388,433,421,452,475,549,0
144,260,388,433,420,451,475,548,0
143,260,389,433,421,451,475,549,0
143,260,388,433,421,451,475,549,0
143,260,388,433,421,452,475,549,0
144,260,388,433,421,451,474,548,0
143,260,388,433,421,451,474,549,0
143,260,388,433,420,452,475,549,0
142,260,388,433,420,451,475,549,0
142,260,388,433,421,451,474,549,0
143,261,389,433,420,451,474,548,0
143,260,388,433,420,451,474,548,0
143,260,388,433,420,451,474,549,0
143,260,388,433,420,451,474,548,0
143,260,388,433,420,451,474,549,0
143,260,388,432,420,451,474,548,0
143,260,388,432,420,451,474,548,0
143,260,388,433,420,451,474,548,0
143,260,388,432,420,451,474,549,0
142,260,388,433,420,451,474,548,0
143,260,388,433,420,451,474,548,0
143,260,388,432,420,451,474,548,0
142,260,388,432,420,451,473,548,0
142,260,388,433,420,452,474,548,0
142,260,388,432,419,451,474,548,0
142,260,388,432,420,451,474,548,0
142,259,387,432,420,451,474,548,0
143,260,388,432,420,451,474,548,0
142,260,388,432,419,451,474,548,0
142,259,388,432,420,451,473,548,0
142,260,388,432,419,451,473,548,0
142,260,388,432,420,451,473,548,0
142,260,387,432,419,451,473,548,0
142,260,387,432,419,451,474,548,0
142,260,388,432,419,451,473,548,0
142,260,387,432,419,451,473,548,0
142,259,388,432,419,451,473,548,0
141,260,388,432,419,451,473,548,0
142,260,388,432,419,451,473,548,0
142,260,387,432,419,451,473,547,0
142,259,387,432,419,451,473,547,0
141,260,387,432,419,451,472,548,0
142,260,388,432,419,451,473,548,0
142,260,387,432,419,451,473,548,0
141,260,387,432,419,451,473,547,0
142,260,387,432,419,451,473,548,0
141,260,387,432,419,451,473,548,0
141,260,388,432,419,451,472,547,0
141,259,388,432,419,451,473,547,0
142,260,387,432,419,451,473,547,0
142,259,387,431,418,451,472,547,0
142,259,388,431,419,450,472,547,0
141,259,387,432,419,451,472,548,0
141,260,387,431,419,450,472,548,0
141,259,387,432,419,451,472,547,0
141,260,387,431,419,451,472,547,0
142,260,387,432,418,451,473,548,0
141,259,387,431,419,451,472,547,0
141,260,387,431,418,451,472,547,0
141,259,387,431,418,451,472,547,0
141,259,387,431,419,451,472,548,0
141,259,387,431,418,450,472,547,0
141,259,387,432,419,451,472,547,0
141,260,387,431,419,451,472,547,0
140,259,387,431,418,450,472,547,0
141,259,387,431,418,450,472,547,0
141,259,386,431,418,451,472,547,0
140,259,387,431,419,451,471,547,0
141,259,387,431,418,451,471,547,0
140,259,387,431,418,451,472,547,0
141,259,387,431,418,450,472,547,0
141,259,387,431,418,451,471,547,0
140,259,387,431,418,450,472,547,0
141,260,387,431,418,451,471,547,0
141,259,386,431,418,451,471,547,0
141,259,387,431,418,450,471,547,0
140,260,386,431,418,450,471,547,0
141,259,386,431,417,450,471,547,0
141,259,386,431,418,450,471,547,0
141,259,387,431,418,450,471,547,0
141,259,386,431,417,451,471,547,0
140,259,386,430,418,450,471,547,0
140,259,387,431,418,450,471,547,0
140,259,386,430,418,451,471,547,0
140,259,386,431,417,450,471,547,0
140,259,386,431,418,451,471,547,0
140,259,386,431,418,450,471,546,0
140,259,386,430,417,451,471,546,0
140,259,386,430,418,450,471,546,0
140,259,386,430,417,450,471,547,0
140,259,386,431,418,450,471,546,0
140,259,386,430,417,450,471,547,0
140,259,386,430,417,450,470,546,0
140,259,386,431,418,450,470,547,0
139,259,386,431,417,450,470,546,0
140,259,386,430,418,450,470,546,0
140,259,386,430,418,450,471,546,0
140,259,386,430,417,450,470,546,0
139,259,386,430,417,450,470,546,0
139,259,386,430,417,450,470,546,0
139,259,386,430,417,450,470,546,0
139,259,386,430,417,450,470,546,0
139,259,386,430,417,450,470,546,0
140,259,386,430,417,450,470,546,0
139,259,386,430,417,450,470,546,0
139,259,386,430,417,450,470,546,0
139,259,386,430,417,450,470,546,0
139,259,386,430,417,450,470,546,0
139,259,386,429,417,450,470,546,0
139,259,386,430,417,450,470,545,0
139,259,385,430,416,450,470,546,0
138,259,386,430,417,450,470,546,0
139,259,386,430,416,450,470,546,0
138,259,386,430,417,450,470,546,0
138,259,386,429,416,450,470,545,0
138,259,386,429,417,450,470,546,0
140,259,385,429,417,450,469,545,0
138,259,385,429,416,450,470,546,0
138,259,385,430,416,450,469,545,0
139,259,386,430,416,450,470,545,0
138,259,385,430,416,450,469,546,0
138,258,385,429,416,450,469,546,0
139,259,385,429,417,450,469,546,0
139,258,386,430,416,450,469,545,0
139,259,385,430,417,450,469,546,0
138,258,386,430,416,450,470,546,0
138,259,385,429,416,449,469,546,0
138,259,385,429,416,450,469,545,0
138,258,385,429,416,450,469,545,0
138,258,385,430,416,449,469,545,0
138,259,385,429,416,450,469,545,0
138,258,385,429,416,449,469,545,0
138,259,386,429,416,450,469,545,0
138,258,385,429,416,449,469,546,0
138,259,385,429,416,449,469,545,0
138,259,385,429,416,450,469,545,0
138,259,385,429,416,450,469,545,0
138,258,385,429,416,450,469,546,0
138,259,386,429,416,449,469,545,0
138,258,385,429,416,450,469,545,0
137,258,384,429,416,450,469,545,0
137,259,385,429,416,450,469,545,0
137,258,385,429,415,450,468,545,0
137,258,385,429,416,450,469,545,0
137,258,385,429,416,450,468,545,0
138,258,385,429,416,450,468,545,0
138,259,385,429,415,449,469,545,0
138,258,385,429,415,450,468,545,0
137,258,384,428,415,450,469,545,0
137,258,385,428,416,450,468,545,0
137,258,385,429,415,450,468,545,0
137,258,384,429,416,450,468,545,0
137,259,385,428,416,449,468,545,0
137,258,384,429,415,449,468,544,0
137,258,385,429,415,450,468,545,0
137,258,385,429,415,449,468,544,0
137,258,384,429,416,449,468,545,0
137,258,384,429,415,450,468,545,0
137,258,384,428,416,449,468,545,0
137,258,384,428,415,449,468,544,0
137,258,385,428,415,449,468,544,0
137,258,384,428,415,449,468,544,0
136,258,384,428,415,450,467,544,0
136,258,385,428,415,449,468,544,0
136,258,385,428,415,450,467,544,0
137,258,385,428,415,449,468,545,0
136,257,385,428,415,449,468,544,0
136,258,385,428,415,450,467,544,0
136,258,384,428,415,449,468,545,0
136,258,384,428,415,449,467,545,0
136,258,384,428,415,449,467,544,0
136,258,384,429,415,449,467,544,0
136,258,384,428,414,449,467,544,0
137,258,384,428,415,449,467,544,0
137,258,384,428,414,450,468,544,0
136,258,384,428,415,450,467,544,0
136,258,384,428,415,450,467,544,0
136,258,384,428,415,449,467,544,0
137,258,384,428,414,449,467,544,0
136,258,384,428,414,449,467,544,0
136,258,384,428,414,449,467,544,0
136,257,384,428,415,450,467,544,0
136,257,384,428,414,449,467,544,0
136,258,384,428,414,449,467,544,0
136,258,383,428,415,449,467,544,0
136,257,384,428,414,449,467,544,0
136,258,384,427,414,449,467,544,0
136,258,384,428,414,449,467,544,0
136,258,384,428,414,449,466,544,0
136,258,384,428,414,449,467,544,0
136,257,384,428,414,449,466,544,0
136,257,384,428,414,449,467,544,0
136,257,384,428,415,449,467,544,0
135,257,384,427,414,449,467,544,0
136,258,384,427,414,450,467,544,0
136,258,384,428,414,449,466,544,0
135,257,384,428,414,449,466,544,0
136,258,384,427,414,449,466,544,0
135,258,384,427,414,449,466,544,0
136,257,384,427,414,449,466,543,0
135,258,384,427,414,449,466,544,0
135,258,383,427,413,449,466,544,0
136,258,384,428,414,449,466,544,0
135,258,384,428,414,449,466,543,0
135,258,384,427,413,449,466,543,0
136,258,384,427,414,449,466,544,0
134,257,383,427,413,449,466,544,0
135,257,384,427,413,449,466,544,0
135,257,384,427,414,449,466,544,0
134,257,383,427,414,449,466,543,0
135,257,384,428,414,449,466,543,0
135,258,383,427,414,449,466,543,0
135,257,383,427,413,449,466,543,0
135,257,383,427,413,449,466,543,0
135,257,383,427,413,449,466,543,0
