mq2,mq3,mq4,mq6,mq7,mq8,mq9,mq135,humidity,temperature,presence
213,281,396,470,503,432,509,549,40,18.6,0
213,280,395,470,503,432,509,548,40,18.6,0
213,280,395,470,503,432,509,548,40,18.6,0
213,281,396,470,503,432,509,548,40,18.6,0
213,280,395,470,503,432,509,548,40,18.6,0
213,280,395,470,503,432,509,549,40,18.6,0
213,281,395,470,503,433,510,548,40,18.6,0
213,281,395,470,503,432,509,548,40,18.6,0
213,281,395,470,503,432,509,548,40,18.6,0
213,281,396,470,503,432,509,548,40,18.6,0
173,275,384,447,487,461,500,551,41,21.1,0
173,274,384,447,487,461,500,551,41,21.1,0
172,274,384,446,487,462,501,551,41,21.1,0
172,274,384,446,487,461,500,551,41,21.1,0
172,274,384,446,487,461,500,551,41,21.1,0
173,273,383,446,486,460,498,550,41,21.1,0
172,273,384,446,487,461,499,551,41,21.1,0
172,273,383,446,487,461,498,551,41,21.1,0
172,272,383,446,487,461,498,551,41,21.1,0
172,271,383,446,488,462,498,551,41,21.1,0
172,269,384,446,488,461,498,550,42,21.1,0
173,271,384,446,488,462,498,550,42,21.1,0
172,270,384,446,488,461,497,550,42,21.1,0
172,271,383,446,488,462,498,550,42,21.1,0
173,271,383,445,488,462,498,550,42,21.1,0
172,270,383,446,488,462,497,550,42,21.1,0
171,269,384,446,488,462,497,550,42,21.1,0
172,272,383,446,488,462,497,550,42,21.1,0
172,272,383,446,488,462,497,550,42,21.1,0
172,272,383,446,488,462,497,549,42,21.1,0
172,273,383,446,488,461,497,549,42,21.1,0
172,273,383,446,488,461,497,549,42,21.1,0
172,274,383,445,488,462,497,549,42,21.1,0
172,273,383,445,487,462,496,549,42,21.1,0
171,273,383,446,488,462,496,549,42,21.1,0
171,275,383,446,488,461,496,549,42,21.1,0
171,274,383,446,487,461,496,548,42,21.1,0
171,274,383,446,487,461,496,549,42,21.1,0
171,273,384,446,487,462,496,549,42,21.1,0
171,273,383,446,487,462,496,548,42,21.1,0
171,273,384,446,487,461,496,548,42,21.1,0
171,273,384,446,486,461,496,548,42,21.1,0
171,273,384,446,486,461,496,548,42,21.1,0
171,273,383,446,486,461,496,548,42,21.1,0
171,273,384,446,486,462,495,548,42,21.1,0
172,273,384,446,486,462,495,548,42,21.1,0
171,272,384,447,485,461,495,548,42,21.1,0
171,272,384,446,485,462,495,547,42,21.1,0
171,272,384,446,485,462,495,547,42,21.1,0
171,272,384,447,485,462,495,548,42,21.1,0
171,272,384,447,484,461,494,547,42,21.1,0
171,271,384,446,484,461,494,547,42,21.1,0
171,272,384,446,484,462,493,547,42,21.1,0
172,272,385,447,484,461,493,547,42,21.1,0
172,272,384,446,484,461,493,547,42,21.1,0
173,272,385,446,483,461,493,547,42,21.1,0
174,271,385,446,483,461,492,547,42,21.1,0
174,272,385,447,483,461,492,546,42,21.1,0
175,272,385,447,483,461,492,546,42,21.1,0
175,272,385,446,483,462,492,547,42,21.1,0
176,272,385,446,482,461,492,546,42,21.1,0
178,274,385,446,482,461,492,546,42,21.1,0
178,275,385,446,482,461,491,546,42,21.1,0
179,274,385,446,482,461,491,546,42,21.1,0
180,274,385,447,482,462,491,546,42,21.1,0
181,275,386,446,482,461,490,546,42,21.1,0
182,275,386,447,482,461,490,546,42,21.1,0
183,275,386,447,482,461,490,546,42,21.1,0
184,274,386,447,481,461,490,545,42,21.1,0
186,274,385,446,482,461,490,545,42,21.1,0
187,274,386,447,481,461,490,546,42,21.2,0
188,274,386,447,482,461,489,545,42,21.2,0
189,274,386,447,481,461,489,545,42,21.2,0
190,274,386,447,481,461,489,545,42,21.2,0
191,274,386,447,481,461,489,545,42,21.2,0
192,275,386,447,481,461,489,544,42,21.2,0
193,274,386,447,481,461,489,545,42,21.2,0
193,274,386,447,481,461,488,545,42,21.2,0
194,274,387,447,480,461,488,544,42,21.2,0
194,275,386,447,480,461,488,544,42,21.2,0
194,274,387,447,480,461,488,544,42,21.1,0
194,274,387,448,480,461,488,544,42,21.1,0
195,275,388,448,480,461,488,544,42,21.1,0
195,274,387,448,480,461,487,544,42,21.1,0
195,274,388,448,480,461,487,544,42,21.1,0
195,274,387,447,480,461,487,543,42,21.1,0
195,274,388,448,480,461,487,544,42,21.1,0
196,275,388,448,480,461,487,544,42,21.1,0
196,274,388,448,480,461,487,544,42,21.1,0
196,274,388,448,480,461,487,544,42,21.1,0
196,274,389,448,480,461,486,543,42,21.1,0
197,274,388,448,479,461,487,543,42,21.1,0
198,275,388,448,479,461,487,543,42,21.1,0
198,274,388,448,480,461,487,543,42,21.1,0
199,274,389,448,480,461,486,544,42,21.1,0
200,274,389,448,479,461,486,543,42,21.1,0
200,274,389,448,479,461,486,543,42,21.1,0
201,274,389,448,479,461,486,543,42,21.1,0
202,274,389,448,479,461,487,543,42,21.1,0
202,274,389,448,479,461,486,543,42,21.1,0
203,274,389,448,479,461,486,543,42,21.1,0
204,273,389,448,479,461,486,543,42,21.1,0
204,273,389,448,479,460,486,543,42,21.1,0
205,274,389,447,479,461,486,543,42,21.1,0
205,273,389,447,479,461,486,543,42,21.1,0
206,274,389,448,479,461,486,543,42,21.1,0
207,273,390,447,479,461,487,543,42,21.1,0
207,273,389,448,479,461,487,543,42,21.1,0
208,274,390,447,478,461,487,543,42,21.1,0
208,273,391,447,479,461,487,543,42,21.1,0
208,274,390,447,479,461,486,543,42,21.2,0
208,274,390,447,479,461,486,543,42,21.2,0
209,274,390,447,479,461,486,543,42,21.2,0
209,274,390,447,479,461,486,543,42,21.2,0
209,274,391,448,479,461,487,543,42,21.2,0
210,274,391,447,479,461,486,543,42,21.2,0
210,274,391,447,479,461,487,543,42,21.2,0
209,274,391,447,479,460,486,543,42,21.2,0
209,273,391,446,479,461,487,543,42,21.2,0
209,273,391,447,478,461,487,543,42,21.2,0
209,274,391,446,478,461,487,544,42,21.2,0
210,274,391,446,479,461,488,543,42,21.2,0
209,272,391,447,478,461,488,543,42,21.2,0
209,273,391,446,478,461,489,544,42,21.2,0
208,273,391,446,478,461,490,544,42,21.2,0
208,271,391,446,479,461,490,544,42,21.2,0
208,272,392,446,478,460,491,544,42,21.2,0
208,271,391,446,478,461,492,544,42,21.2,0
208,271,392,446,478,461,492,544,42,21.2,0
207,267,392,445,478,460,492,544,42,21.2,0
207,275,391,446,478,461,493,544,42,21.2,0
207,273,391,446,478,461,494,544,42,21.2,0
206,273,392,445,478,460,494,544,42,21.2,0
206,273,392,446,478,461,494,544,42,21.2,0
206,273,392,446,478,461,494,544,42,21.2,0
206,273,392,446,478,461,494,544,42,21.2,0
205,273,393,446,479,461,495,544,42,21.2,0
205,273,393,445,478,461,494,544,42,21.2,0
205,273,392,446,478,460,494,545,42,21.2,0
205,273,393,445,478,460,494,544,42,21.2,0
204,273,392,446,478,460,495,545,42,21.2,0
204,273,392,446,479,461,495,545,42,21.2,0
204,272,393,446,478,460,495,544,42,21.2,0
205,273,393,446,478,461,495,544,42,21.2,0
204,272,393,445,478,461,495,544,42,21.2,0
204,272,392,447,478,461,496,545,42,21.2,0
204,272,393,446,478,461,496,544,42,21.2,0
204,272,393,446,478,460,495,544,42,21.2,0
204,271,393,447,478,460,496,544,42,21.2,0
204,272,393,447,478,461,496,544,42,21.2,0
205,272,393,447,478,460,496,544,42,21.2,0
205,272,393,448,478,461,496,544,42,21.2,0
205,271,393,448,478,461,497,544,42,21.2,0
205,272,393,448,478,460,497,544,42,21.2,0
206,271,393,448,478,460,497,544,42,21.2,0
206,270,393,448,479,461,497,544,42,21.2,0
206,271,393,449,478,461,497,544,42,21.2,0
207,271,393,449,478,461,497,544,42,21.2,0
206,271,393,450,478,461,498,544,42,21.2,0
206,272,393,450,478,460,498,543,42,21.2,0
207,274,393,450,478,461,498,544,42,21.2,0
208,275,393,450,478,461,498,544,42,21.2,0
208,274,393,451,478,460,498,543,42,21.2,0
208,274,393,451,479,461,498,544,42,21.2,0
208,274,393,451,478,460,498,544,42,21.2,0
208,274,393,452,478,460,498,543,42,21.2,0
209,275,393,452,479,460,498,544,42,21.2,0
209,274,393,452,479,460,498,544,42,21.2,0
209,274,393,453,479,460,498,544,42,21.2,0
210,274,393,453,479,461,498,544,42,21.2,0
210,274,394,453,479,460,498,544,42,21.2,0
210,274,393,454,480,460,498,543,42,21.2,0
210,274,393,454,480,460,498,543,42,21.2,0
211,274,393,454,480,461,498,544,42,21.2,0
211,274,393,455,480,460,498,543,42,21.2,0
212,274,393,455,481,461,498,543,42,21.2,0
211,274,393,455,481,460,498,543,42,21.2,0
212,274,393,456,482,461,498,544,42,21.2,0
212,274,393,455,482,461,498,543,42,21.2,0
213,274,393,456,482,460,498,544,42,21.2,0
212,274,393,456,482,461,498,543,42,21.2,0
212,273,393,456,482,460,497,543,42,21.2,0
213,274,393,456,483,460,497,543,42,21.2,0
213,274,393,457,483,460,497,543,42,21.2,0
213,274,393,457,483,460,497,543,42,21.2,0
214,274,393,457,483,461,497,543,42,21.2,0
214,274,393,457,483,460,497,543,42,21.2,0
214,274,392,457,483,460,497,543,42,21.2,0
215,274,393,457,484,460,497,543,42,21.2,0
215,274,392,458,483,461,497,543,42,21.2,0
215,274,393,457,483,460,497,543,42,21.2,0
216,273,393,458,484,460,497,543,42,21.2,0
216,273,392,458,484,461,496,542,42,21.2,0
216,273,393,458,483,460,496,542,42,21.2,0
217,273,392,458,483,460,497,542,42,21.2,0
217,274,393,458,484,461,497,542,42,21.2,0
217,273,393,459,483,460,496,542,42,21.2,0
217,273,393,459,483,460,496,542,42,21.2,0
217,273,393,459,484,461,497,543,42,21.2,0
217,272,392,460,484,461,496,543,42,21.2,0
217,271,392,460,484,461,496,543,42,21.2,0
217,271,392,460,484,460,496,542,42,21.2,0
217,270,392,461,483,460,496,542,42,21.2,0
217,270,392,460,484,460,496,543,42,21.2,0
217,271,392,461,483,460,496,542,42,21.2,0
216,270,392,461,483,461,496,542,42,21.2,0
216,271,393,461,483,461,496,542,42,21.2,0
216,271,393,461,483,460,496,542,42,21.2,0
216,271,393,461,483,460,496,542,42,21.2,0
215,271,393,461,483,460,496,542,42,21.2,0
215,273,393,462,483,460,495,542,42,21.2,0
215,273,392,462,483,460,495,542,42,21.2,0
214,274,393,461,483,460,495,542,42,21.2,0
214,274,392,461,483,461,496,542,42,21.2,0
214,274,392,461,483,460,495,542,42,21.2,0
213,275,393,462,483,460,495,542,42,21.2,0
213,274,393,461,483,460,495,542,42,21.2,0
212,274,393,461,483,460,495,542,42,21.2,0
212,274,393,461,483,460,495,542,42,21.2,0
212,273,393,461,483,460,495,542,42,21.2,0
211,273,393,461,483,460,494,541,42,21.2,0
211,274,393,461,483,460,494,542,42,21.2,0
210,273,393,461,483,460,494,541,42,21.2,0
210,273,393,460,483,460,494,542,42,21.2,0
210,273,393,461,483,460,495,542,42,21.2,0
209,273,393,460,483,460,494,541,42,21.2,0
208,273,393,460,484,460,495,542,42,21.2,0
208,273,393,460,484,460,494,542,42,21.2,0
208,272,393,460,484,461,494,542,42,21.2,0
208,272,393,460,483,460,494,541,42,21.2,0
207,272,393,460,484,460,494,542,42,21.3,0
206,272,393,459,484,460,494,542,42,21.3,0
206,270,393,460,484,460,494,541,42,21.3,0
205,270,393,459,484,460,495,541,42,21.3,0
205,270,393,460,484,460,494,541,42,21.3,0
205,269,393,460,484,460,495,541,42,21.3,0
204,273,393,460,484,460,495,541,42,21.3,0
204,273,393,460,484,460,496,541,42,21.3,0
203,273,393,460,484,460,496,541,42,21.3,0
203,274,393,460,484,460,496,541,42,21.3,0
203,272,393,460,484,460,496,542,42,21.3,0
203,270,393,460,484,460,497,541,42,21.3,0
201,274,393,460,484,460,498,541,42,21.3,0
201,274,393,460,484,460,498,542,42,21.3,0
201,274,393,460,484,460,498,541,42,21.3,0
200,274,393,460,484,460,499,541,42,21.3,0
201,274,393,461,484,460,498,541,42,21.3,0
200,274,393,461,484,460,499,541,42,21.3,0
200,274,393,461,483,460,498,541,42,21.3,0
199,273,393,461,484,460,499,542,42,21.3,0
199,273,393,461,484,460,499,542,42,21.3,0
198,273,393,462,484,460,499,541,42,21.3,0
198,273,393,461,483,460,499,541,42,21.3,0
198,272,393,461,484,460,499,542,42,21.3,0
197,270,393,461,483,460,499,541,42,21.3,0
197,272,393,462,484,460,499,541,42,21.3,0
196,271,393,462,484,460,499,542,42,21.3,0
196,271,393,462,484,460,499,542,42,21.3,0
196,271,393,462,483,460,499,542,42,21.3,0
195,271,393,462,483,460,498,542,42,21.3,0
196,272,393,462,483,460,499,542,42,21.3,0
195,272,393,462,483,460,498,542,42,21.3,0
194,272,392,462,483,460,498,542,42,21.3,0
195,271,393,462,483,460,497,542,42,21.3,0
193,271,393,462,483,460,498,542,42,21.3,0
194,272,393,462,482,459,497,542,42,21.3,0
194,272,393,462,482,459,497,542,42,21.3,0
193,273,393,462,482,460,498,542,42,21.3,0
193,272,393,463,482,460,497,542,42,21.3,0
193,273,393,463,482,460,497,541,42,21.3,0
192,272,393,463,481,459,497,541,42,21.3,0
192,272,393,463,481,460,496,541,42,21.3,0
191,272,393,462,481,460,497,541,42,21.3,0
191,272,393,463,481,459,496,541,42,21.3,0
191,272,393,463,481,460,496,541,42,21.3,0
191,272,393,463,480,459,496,541,42,21.3,0
191,272,393,463,480,460,496,541,42,21.3,0
191,272,393,464,480,459,496,541,42,21.3,0
190,271,393,463,480,459,496,541,42,21.3,0
190,271,393,463,480,459,496,541,42,21.3,0
190,271,393,464,480,459,496,541,42,21.3,0
190,270,393,464,480,460,495,541,42,21.3,0
190,269,393,464,480,460,495,540,42,21.3,0
189,269,393,464,480,460,495,540,42,21.3,0
189,269,393,464,479,459,495,540,42,21.3,0
190,268,393,464,479,459,495,540,42,21.3,0
189,272,393,464,479,460,495,540,42,21.3,0
189,273,393,464,479,459,495,540,42,21.3,0
189,272,392,464,479,460,495,540,42,21.3,0
189,272,393,464,479,460,495,540,42,21.3,0
188,270,393,464,479,460,494,540,42,21.3,0
188,270,392,464,478,460,494,540,42,21.3,0
189,269,393,465,478,459,494,540,42,21.3,0
189,269,393,465,478,460,494,540,42,21.3,0
188,271,393,464,478,460,494,539,42,21.3,0
188,271,393,465,478,459,493,539,42,21.3,0
188,271,392,465,478,459,494,540,42,21.3,0
189,270,392,465,478,459,494,539,42,21.3,0
189,270,392,465,477,459,494,539,42,21.3,0
188,269,392,465,477,460,493,539,42,21.3,0
189,269,392,465,477,460,493,539,42,21.3,0
189,269,392,464,477,460,493,539,42,21.3,0
189,270,392,465,477,459,493,539,42,21.3,0
189,270,392,465,476,459,493,539,42,21.3,0
189,270,392,465,477,459,493,539,42,21.3,0
189,270,392,465,477,459,493,539,42,21.3,0
189,268,392,465,477,459,493,539,42,21.3,0
189,271,392,465,477,460,493,539,42,21.3,0
190,271,392,465,476,459,492,539,42,21.3,0
189,271,392,466,476,459,492,539,42,21.3,0
190,270,392,465,476,459,492,539,42,21.3,0
190,273,392,465,476,459,492,538,42,21.3,0
190,273,392,466,477,460,492,539,42,21.3,0
191,273,392,465,476,459,491,539,42,21.3,0
191,271,392,465,476,459,491,539,42,21.3,0
191,270,392,465,476,459,492,539,42,21.3,0
192,269,392,466,476,459,491,539,42,21.3,0
193,268,392,465,476,459,492,539,42,21.3,0
193,271,391,466,476,459,491,539,42,21.3,0
193,272,392,466,476,459,491,539,42,21.3,0
194,271,392,466,475,459,491,539,42,21.3,0
195,270,392,466,476,459,491,539,42,21.3,0
195,270,392,466,475,459,491,539,42,21.3,0
196,270,392,466,476,459,491,539,42,21.3,0
196,272,392,467,475,459,492,539,42,21.3,0
197,272,392,467,476,459,491,539,42,21.3,0
198,272,392,467,475,459,491,539,42,21.3,0
199,271,392,467,475,459,491,538,42,21.3,0
198,271,392,467,475,459,491,539,42,21.3,0
200,270,392,468,475,459,492,539,42,21.3,0
200,269,392,467,475,459,491,539,42,21.3,0
200,269,392,468,475,459,491,539,42,21.3,0
201,270,392,468,474,459,491,539,42,21.3,0
202,271,392,468,475,458,492,539,42,21.3,0
202,269,392,468,475,459,491,538,42,21.3,0
202,270,392,468,475,459,491,539,42,21.3,0
203,267,392,468,475,459,491,539,42,21.3,0
203,267,392,468,475,459,492,539,42,21.3,0
203,271,393,469,475,459,492,539,42,21.3,0
204,271,392,469,474,459,491,539,42,21.3,0
204,271,392,468,474,459,492,540,42,21.3,0
204,268,392,469,475,459,492,539,42,21.3,0
204,265,392,469,474,459,492,539,42,21.3,0
205,269,392,469,475,459,492,539,42,21.3,0
205,272,392,469,474,459,492,539,42,21.3,0
205,273,392,470,474,458,492,539,42,21.3,0
205,273,392,469,474,458,492,539,42,21.3,0
205,274,392,469,474,459,492,540,42,21.3,0
205,274,392,470,474,459,492,539,42,21.3,0
205,274,392,469,474,459,492,540,42,21.3,0
205,274,392,470,474,459,493,539,41,21.3,0
205,273,392,470,474,458,492,539,41,21.3,0
205,274,392,470,473,459,492,539,41,21.3,0
205,274,392,470,474,459,493,540,41,21.3,0
205,274,392,470,473,459,493,540,41,21.3,0
205,274,392,470,474,459,493,540,41,21.3,0
205,274,392,470,474,459,493,540,41,21.3,0
205,275,393,471,473,459,493,540,41,21.3,0
204,274,392,471,473,458,494,540,41,21.3,0
205,274,392,471,473,459,494,539,41,21.3,0
204,275,392,470,474,458,494,540,42,21.3,0
204,274,392,470,473,458,494,540,42,21.3,0
204,274,392,471,473,458,493,540,42,21.3,0
203,275,392,471,473,459,494,540,42,21.3,0
203,275,392,471,473,459,494,540,42,21.3,0
203,275,392,471,473,459,494,540,42,21.3,0
204,274,392,471,474,459,494,540,42,21.3,0
203,274,392,471,473,458,494,540,42,21.3,0
203,274,392,471,473,459,494,540,42,21.3,0
203,274,392,471,473,458,495,540,42,21.3,0
203,274,392,471,473,458,495,540,41,21.3,0
202,274,392,471,473,458,495,540,41,21.3,0
202,275,392,471,473,458,495,539,41,21.3,0
203,274,392,471,473,458,495,540,41,21.3,0
203,274,392,471,473,459,496,540,41,21.3,0
202,274,392,471,473,458,496,540,41,21.3,0
202,274,392,471,473,458,496,540,41,21.3,0
202,275,392,471,473,458,496,539,41,21.3,0
202,274,392,471,473,459,496,540,41,21.3,0
203,274,391,471,473,458,496,539,41,21.3,0
203,275,392,471,474,459,496,539,42,21.3,0
203,275,392,471,473,458,496,539,42,21.3,0
203,274,392,471,473,458,496,539,42,21.3,0
203,274,392,471,473,458,496,539,42,21.3,0
202,275,392,471,473,458,495,539,42,21.3,0
202,274,391,471,474,458,496,539,42,21.3,0
203,275,392,471,473,458,495,539,42,21.3,0
203,275,391,471,473,459,495,539,42,21.3,0
203,275,392,471,474,459,495,539,42,21.3,0
203,275,391,471,474,458,495,538,42,21.3,0
203,275,392,471,474,458,494,539,42,21.3,0
203,275,392,470,474,459,494,538,42,21.3,0
203,274,392,470,475,458,494,538,42,21.3,0
204,274,391,470,474,458,494,538,42,21.3,0
204,274,391,471,474,458,493,538,42,21.3,0
203,274,391,470,475,458,493,538,42,21.3,0
204,275,391,470,475,458,493,538,42,21.3,0
203,274,391,470,475,458,493,537,42,21.3,0
204,275,391,470,475,458,493,538,42,21.3,0
204,274,391,470,475,459,493,538,42,21.3,0
204,275,391,470,475,458,493,538,41,21.4,0
204,274,392,470,476,458,493,537,41,21.4,0
204,274,391,469,476,458,492,538,41,21.4,0
204,274,391,469,476,459,492,537,41,21.4,0
204,274,391,469,476,458,492,538,41,21.4,0
204,274,390,469,476,458,492,538,41,21.4,0
204,274,391,469,476,458,492,538,41,21.4,0
204,274,390,468,475,458,492,537,41,21.4,0
204,274,390,468,475,458,491,538,41,21.4,0
204,273,391,468,476,458,492,538,41,21.4,0
204,273,390,468,476,458,491,537,41,21.4,0
204,273,390,468,475,458,492,537,41,21.4,0
204,271,390,468,475,458,492,537,41,21.4,0
204,270,390,467,475,458,492,537,41,21.4,0
204,266,390,467,475,458,491,537,41,21.4,0
204,267,390,467,475,458,491,537,41,21.4,0
205,267,390,466,475,458,492,537,41,21.4,0
204,268,389,466,475,458,492,537,41,21.4,0
204,269,389,467,475,458,492,537,41,21.4,0
205,272,389,466,475,458,492,537,41,21.4,0
205,272,389,466,475,458,492,537,41,21.4,0
205,272,389,466,475,458,492,537,41,21.4,0
205,271,389,465,474,458,492,537,41,21.4,0
205,270,388,465,474,458,493,537,41,21.4,0
205,270,389,465,475,458,492,537,41,21.4,0
205,270,388,465,474,458,492,537,41,21.4,0
205,270,389,465,475,458,493,537,41,21.4,0
205,272,388,465,474,458,493,537,41,21.4,0
205,271,388,464,474,458,493,537,41,21.4,0
206,272,389,464,474,458,493,537,41,21.4,0
206,273,388,465,475,458,493,537,41,21.4,0
206,272,388,464,474,458,494,537,41,21.4,0
206,270,387,464,475,458,493,537,41,21.4,0
206,271,388,464,474,458,494,537,41,21.4,0
206,268,388,464,474,458,494,537,41,21.4,0
206,263,388,464,475,458,494,537,41,21.4,0
207,272,387,464,474,458,494,537,41,21.4,0
207,272,388,464,475,458,494,537,41,21.4,0
207,272,388,464,475,458,494,537,41,21.4,0
207,272,388,464,475,458,494,537,41,21.4,0
207,272,388,464,475,458,495,537,41,21.4,0
207,272,388,464,475,457,495,537,41,21.4,0
207,272,387,464,475,457,495,537,41,21.4,0
207,273,387,464,475,458,495,537,41,21.4,0
208,272,387,464,476,458,495,537,41,21.4,0
208,272,387,464,475,458,495,536,41,21.4,0
208,272,387,464,476,458,495,537,41,21.4,0
208,272,388,464,476,458,495,537,41,21.4,0
208,272,387,464,476,458,495,537,41,21.4,0
208,272,387,465,476,458,495,537,41,21.4,0
209,272,387,465,475,457,495,537,41,21.4,0
208,272,387,465,477,458,496,537,41,21.4,0
209,272,388,465,476,458,496,537,41,21.4,0
209,272,387,465,477,458,495,538,41,21.4,0
209,272,388,466,477,457,496,537,41,21.4,0
210,272,387,466,476,458,496,537,41,21.4,0
209,272,388,466,477,457,496,537,41,21.4,0
209,272,388,466,477,457,496,537,41,21.4,0
210,272,387,466,477,458,496,538,41,21.4,0
210,273,388,466,477,457,496,537,41,21.4,0
210,272,387,467,477,457,496,537,41,21.4,0
210,272,388,467,477,457,496,537,41,21.4,0
209,272,388,467,477,458,496,537,41,21.4,0
210,272,388,467,477,457,496,537,41,21.4,0
210,272,388,467,478,457,496,538,41,21.4,0
210,271,388,467,478,458,496,538,41,21.4,0
210,272,388,468,478,457,496,538,41,21.4,0
210,272,388,468,478,458,497,538,41,21.4,0
210,272,388,467,478,457,496,537,41,21.4,0
210,271,388,467,478,457,497,538,41,21.4,0
211,272,388,467,478,458,497,538,41,21.4,0
210,271,388,468,478,457,496,538,41,21.4,0
210,271,388,468,478,458,497,538,41,21.4,0
210,271,389,468,478,457,497,537,41,21.4,0
210,271,388,468,478,458,497,538,41,21.4,0
210,272,389,468,479,457,497,538,41,21.4,0
210,271,388,468,479,458,497,538,41,21.4,0
210,271,389,468,479,458,497,538,41,21.4,0
210,271,389,468,479,457,497,538,41,21.4,0
210,271,389,468,479,458,497,538,41,21.4,0
210,271,389,468,479,457,497,538,41,21.4,0
210,271,389,468,479,457,497,538,41,21.4,0
210,271,388,469,479,457,498,538,41,21.4,0
211,270,389,468,479,457,497,538,41,21.4,0
209,270,388,468,479,457,498,538,41,21.4,0
210,271,389,468,479,457,498,538,41,21.4,0
210,271,389,469,479,458,498,538,41,21.4,0
210,271,389,469,479,458,498,538,41,21.4,0
210,271,389,469,479,457,498,538,41,21.4,0
209,270,389,468,480,457,498,539,41,21.4,0
210,271,389,469,479,457,498,538,41,21.4,0
209,271,389,468,480,457,498,538,41,21.4,0
209,271,389,469,479,458,498,538,41,21.4,0
209,271,389,469,480,457,498,538,41,21.4,0
209,271,389,469,480,457,498,538,41,21.4,0
208,271,389,469,479,457,498,538,41,21.4,0
208,271,390,469,480,457,498,538,41,21.4,0
208,270,389,469,479,457,498,539,41,21.4,0
208,271,389,469,479,457,498,538,41,21.4,0
207,270,390,469,479,457,498,538,41,21.4,0
207,270,389,469,480,457,498,538,41,21.4,0
207,271,389,469,480,457,498,539,41,21.4,0
206,271,389,469,479,458,498,538,41,21.4,0
206,271,389,469,479,457,498,538,41,21.4,0
206,271,389,469,480,457,498,539,41,21.4,0
205,271,389,469,479,457,499,538,41,21.4,0
205,271,390,468,479,457,499,538,41,21.4,0
205,271,390,469,479,457,499,539,41,21.4,0
205,271,389,469,479,457,499,539,41,21.4,0
204,271,389,468,478,457,499,538,41,21.4,0
204,271,389,468,478,457,499,538,41,21.4,0
156,294,376,441,473,464,492,547,45,21.6,0
157,294,376,441,474,464,492,546,45,21.6,0
156,294,376,440,474,464,491,547,45,21.6,0
157,294,376,441,474,464,491,547,45,21.6,0
156,294,377,441,474,464,491,546,45,21.6,0
156,294,376,441,474,464,490,546,45,21.6,0
156,294,376,441,474,464,490,547,45,21.6,0
156,295,376,440,474,463,490,547,45,21.6,0
156,295,376,441,473,464,490,546,45,21.6,0
156,294,376,440,474,464,490,546,45,21.6,0
155,295,376,440,473,464,490,546,46,21.6,0
156,294,376,440,473,464,490,546,46,21.6,0
156,295,376,440,473,464,490,546,46,21.6,0
156,294,376,440,473,464,490,546,46,21.6,0
156,295,376,440,473,464,489,546,46,21.6,0
155,294,376,441,473,464,489,546,46,21.6,0
155,295,376,440,473,464,489,546,46,21.6,0
156,294,376,440,473,464,489,546,46,21.6,0
156,294,376,440,473,464,489,546,46,21.6,0
156,294,376,440,473,464,489,546,46,21.6,0
155,294,375,440,473,464,489,546,46,21.6,0
156,294,376,440,473,464,488,546,46,21.6,0
156,294,375,440,473,464,488,546,46,21.6,0
155,294,375,440,473,464,488,546,46,21.6,0
155,294,376,440,473,464,488,546,46,21.6,0
155,294,375,440,473,464,489,547,46,21.6,0
155,295,376,440,473,464,488,546,46,21.6,0
155,294,376,440,473,464,488,546,46,21.6,0
155,294,376,440,473,464,488,546,46,21.6,0
155,294,375,440,473,464,488,547,46,21.6,0
155,294,376,440,473,464,488,547,46,21.6,0
155,294,375,440,472,464,488,547,46,21.6,0
154,295,375,440,472,464,488,547,46,21.6,0
154,294,376,440,473,464,488,547,46,21.6,0
154,294,375,440,473,464,488,546,46,21.6,0
155,294,375,440,472,464,487,547,46,21.6,0
155,294,375,441,473,464,488,547,46,21.6,0
154,294,375,440,472,463,487,547,46,21.6,0
155,294,375,440,472,464,487,547,46,21.6,0
155,294,375,440,473,463,488,547,46,21.6,0
155,294,376,440,473,464,488,547,46,21.6,0
155,294,376,440,472,464,487,547,46,21.6,0
154,294,375,440,472,464,487,547,46,21.6,0
155,294,376,440,473,464,488,547,46,21.6,0
155,294,376,440,472,464,488,547,46,21.6,0
154,294,375,440,472,464,488,547,46,21.6,0
154,294,376,440,472,464,488,547,46,21.6,0
154,294,375,441,472,464,488,547,46,21.6,0
154,294,375,440,472,463,488,547,46,21.6,0
154,294,376,441,472,464,488,547,46,21.6,0
154,294,376,440,472,464,488,547,46,21.6,0
154,294,375,440,472,464,488,548,46,21.6,0
154,294,376,441,472,464,488,547,46,21.6,0
154,293,375,440,472,464,488,547,46,21.6,0
153,294,376,440,472,464,489,547,46,21.6,0
154,294,376,440,472,464,489,548,46,21.6,0
154,294,376,440,472,464,489,548,46,21.6,0
153,294,375,440,472,464,489,547,46,21.6,0
154,294,376,441,472,463,489,548,46,21.6,0
153,293,375,440,472,464,490,548,46,21.6,0
154,294,376,440,471,464,489,548,46,21.6,0
153,293,375,441,472,464,490,548,46,21.6,0
153,294,375,440,471,464,490,548,46,21.6,0
153,294,375,440,472,464,490,548,46,21.6,0
153,294,375,440,471,463,490,548,46,21.6,0
153,294,375,440,471,464,490,549,46,21.6,0
153,293,375,440,472,464,490,549,46,21.6,0
153,294,376,440,472,464,490,549,46,21.6,0
154,294,375,440,471,464,491,548,46,21.6,0
154,294,375,440,472,464,491,549,46,21.6,0
